Profit Ratio,City,Customer ID,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Postal Code,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Quantity ordered new,Region (group),Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State or Province,Unit Price
-1.783878505,Alton,39,Ian L O'Donnell,Corporate,0.02,1,2011-07-03,88682,Medium,62002,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-30.54,10,Central,Central,20935,17.12,2011-07-04,Regular Air,1.57,Illinois,1.68
0.262334802,Alton,39,Ian L O'Donnell,Corporate,0.1,1,2011-07-03,88682,Medium,62002,0.47,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,23.82,14,Central,Central,20936,90.8,2011-07-05,Regular Air,2.35,Illinois,7.08
-0.136138745,Alton,39,Ian L O'Donnell,Corporate,0.07,1,2013-06-12,88684,Critical,62002,0.57,Office Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Pens & Art Supplies,-15.464,4,Central,Central,18911,113.59,2013-06-15,Express Air,8.99,Illinois,28.15
-2.307493540,Anacortes,40,Seth Grimes,Corporate,0.09,1,2013-03-21,88683,Not Specified,98221,0.59,Office Supplies,Medium Box,Iris Project Case,Storage & Organization,-71.44,4,West,West,18673,30.96,2013-03-23,Regular Air,6.5,Washington,7.98
0.080692600,Puyallup,42,Alexandra Fuller,Consumer,0.09,1,2012-11-05,91455,Not Specified,98373,0.56,Technology,Small Box,KF 788,Telephones and Communication,24.1868,8,West,West,22406,299.74,2012-11-06,Regular Air,4.99,Washington,45.99
0.217740705,Puyallup,42,Alexandra Fuller,Consumer,0.07,1,2013-11-26,91458,Not Specified,98373,0.49,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,63.48448,36,West,West,23753,291.56,2013-11-29,Regular Air,7.96,Washington,8.09
0.273404385,Puyallup,42,Alexandra Fuller,Consumer,0.03,1,2013-11-26,91458,Not Specified,98373,0.83,Technology,Small Pack,Accessory29,Telephones and Communication,43.271712,9,West,West,23754,158.27,2013-11-27,Regular Air,1.25,Washington,20.99
0.040047939,Redmond,43,Theodore Moran,Consumer,0,1,2010-11-10,91454,High,98052,0.52,Technology,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Office Machines,25.91382,6,West,West,25933,647.07,2010-11-11,Regular Air,19.99,Washington,99.99
-0.211781713,Redmond,43,Theodore Moran,Consumer,0.05,1,2013-02-26,91456,Low,98052,0.56,Office Supplies,Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,"Scissors, Rulers and Trimmers",-17.58,9,West,West,25438,83.01,2013-03-04,Regular Air,3.98,Washington,9.31
-0.240797618,Redmond,43,Theodore Moran,Consumer,0.06,1,2013-08-30,91457,Critical,98052,0.58,Furniture,Jumbo Drum,Global Deluxe Office Fabric Chairs,Chairs & Chairmats,-336.38464,15,West,West,25331,1396.96,2013-09-01,Delivery Truck,58.2,Washington,95.98
0.69,Coppell,45,Melinda Sloan,Home Office,0.1,1,2012-02-24,91578,Medium,75019,0.56,Office Supplies,Small Box,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Appliances,338.6244,13,Central,Central,23651,490.76,2012-02-26,Regular Air,3.99,Texas,39.48
-0.523760858,Coppell,45,Melinda Sloan,Home Office,0.08,1,2012-09-23,91579,Not Specified,75019,0.54,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,-51.25,18,Central,Central,25399,97.85,2012-09-23,Regular Air,3.37,Texas,5.81
0.228535193,Colonial Heights,46,Anne Nguyen,Home Office,0,1,2012-09-23,91579,Not Specified,23834,0.74,Technology,Small Box,Microsoft Multimedia Keyboard,Computer Peripherals,21.624,3,East & South,South,25397,94.62,2012-09-25,Regular Air,4,Virginia,30.97
-0.211981867,Colonial Heights,46,Anne Nguyen,Home Office,0,1,2012-09-23,91579,Not Specified,23834,0.47,Furniture,Small Pack,"Executive Impressions 12"" Wall Clock",Office Furnishings,-78.092,20,East & South,South,25398,368.39,2012-09-25,Regular Air,8.99,Virginia,17.67
-1.304391493,Springfield,48,Geoffrey Hewitt,Corporate,0.06,1,2011-08-15,87712,Medium,62701,0.4,Technology,Medium Box,Canon P1-DHIII Palm Printing Calculator,Office Machines,-27.600924,1,Central,Central,20727,21.16,2011-08-15,Regular Air,8.51,Illinois,17.98
0.69,Springfield,48,Geoffrey Hewitt,Corporate,0.07,1,2012-08-13,87713,Medium,62701,0.39,Office Supplies,Small Box,Avery 506,Labels,60.8097,22,Central,Central,19337,88.13,2012-08-16,Regular Air,0.5,Illinois,4.13
0.69,Springfield,48,Geoffrey Hewitt,Corporate,0.03,1,2012-10-10,87714,High,62701,0.38,Office Supplies,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,Labels,94.8198,19,Central,Central,18362,137.42,2012-10-11,Regular Air,0.49,Illinois,7.31
-0.400312834,Springfield,48,Geoffrey Hewitt,Corporate,0.01,1,2012-10-10,87714,High,62701,0.81,Technology,Wrap Bag,Accessory37,Telephones and Communication,-85.27464,12,Central,Central,18363,213.02,2012-10-11,Regular Air,2.5,Illinois,20.99
0.69,Springfield,48,Geoffrey Hewitt,Corporate,0.06,1,2013-01-11,87715,High,62701,0.51,Technology,Small Pack,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,229.0593,9,Central,Central,20726,331.97,2013-01-12,Regular Air,1.99,Illinois,39.24
-0.197504237,Streamwood,49,Terri Lyons,Corporate,0.08,1,2011-03-29,87710,High,60107,0.58,Office Supplies,Small Box,Fellowes Command Center 5-outlet power strip,Appliances,-12.82,1,Central,Central,23944,64.91,2011-03-29,Regular Air,0.99,Illinois,67.84
0.471465629,Streamwood,49,Terri Lyons,Corporate,0.04,1,2011-05-18,87711,High,60107,0.36,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes,7.27,1,Central,Central,21138,15.42,2011-05-19,Express Air,1.39,Illinois,7.64
0.272083285,Streamwood,49,Terri Lyons,Corporate,0.04,1,2011-08-15,87712,Medium,60107,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,18.88258,5,Central,Central,20728,69.4,2011-08-17,Regular Air,4.98,Illinois,12.95
0.69,Streamwood,49,Terri Lyons,Corporate,0,1,2013-02-17,87716,Low,60107,0.57,Technology,Small Box,3390,Telephones and Communication,391.7199,10,Central,Central,23662,567.71,2013-02-19,Regular Air,5.31,Illinois,65.99
-0.216701903,Streamwood,49,Terri Lyons,Corporate,0.1,1,2013-03-02,87717,Medium,60107,0.75,Technology,Small Box,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,-45.1,7,Central,Central,23802,208.12,2013-03-03,Regular Air,4,Illinois,30.73
0.69,Streamwood,49,Terri Lyons,Corporate,0.06,1,2013-03-12,87718,Critical,60107,0.36,Technology,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Office Machines,526.608,4,Central,Central,21300,763.2,2013-03-14,Delivery Truck,15.59,Illinois,200.97
-1.0625,Streamwood,49,Terri Lyons,Corporate,0.09,1,2013-10-06,87719,Medium,60107,0.58,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,-17.68,6,Central,Central,22691,16.64,2013-10-07,Regular Air,2.4,Illinois,2.6
-0.476995305,Streamwood,49,Terri Lyons,Corporate,0.07,1,2013-10-06,87719,Medium,60107,0.57,Office Supplies,Small Box,Pizazz® Global Quick File™,Storage & Organization,-30.48,4,Central,Central,22692,63.9,2013-10-08,Regular Air,7.51,Illinois,14.97
0.69,Tinley Park,50,Dawn Bailey,Corporate,0.04,1,2011-03-29,87710,High,60477,,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,1585.0887,8,Central,Central,23945,2297.23,2011-04-01,Regular Air,24.49,Illinois,276.2
0.259418857,Puyallup,52,Lorraine Kelly,Corporate,0,1,2010-09-10,88426,Not Specified,98373,0.57,Technology,Small Box,6160,Telephones and Communication,162.666,6,West,West,18551,627.04,2010-09-10,Regular Air,2.5,Washington,115.99
0.69,Puyallup,52,Lorraine Kelly,Corporate,0.02,1,2011-09-10,88427,Critical,98373,0.42,Technology,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",Computer Peripherals,378.1614,13,West,West,19341,548.06,2011-09-11,Regular Air,1.99,Washington,40.97
0.025684958,Puyallup,52,Lorraine Kelly,Corporate,0.08,1,2012-11-06,88428,Critical,98373,0.52,Furniture,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,Office Furnishings,3.328,17,West,West,18666,129.57,2012-11-07,Regular Air,3.68,Washington,7.7
-2.118896176,Redmond,53,Sidney Russell Austin,Corporate,0.07,1,2010-07-28,88425,Critical,98052,0.57,Technology,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Office Machines,-6923.5992,1,West,West,22117,3267.55,2010-07-30,Delivery Truck,8.73,Washington,3502.14
-0.612487522,Redmond,53,Sidney Russell Austin,Corporate,0.02,1,2010-09-10,88426,Not Specified,98052,0.36,Office Supplies,Small Box,Xerox 1903,Paper,-67.49,17,West,West,18552,110.19,2010-09-11,Regular Air,5.79,Washington,5.98
0.69,Redmond,53,Sidney Russell Austin,Corporate,0.09,1,2013-02-19,88429,Low,98052,0.37,Office Supplies,Small Box,Avery 481,Labels,23.1564,11,West,West,21677,33.56,2013-02-21,Regular Air,0.99,Washington,3.08
-2.270022195,Syracuse,55,Marvin Hawley,Home Office,0.03,1,2011-10-06,88076,High,13210,0.67,Furniture,Jumbo Box,Hon 61000 Series Interactive Training Tables,Tables,-1513.264896,14,East & South,East,19968,666.63,2011-10-07,Delivery Truck,46.59,New York,44.43
-0.508445863,Syracuse,55,Marvin Hawley,Consumer,0.07,1,2011-10-20,88077,Low,13210,0.69,Furniture,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,-414.18,6,East & South,East,19969,814.6,2011-10-25,Delivery Truck,54.74,New York,130.98
0.69,Syracuse,55,Marvin Hawley,Consumer,0.01,1,2013-04-10,88081,Low,13210,0.46,Furniture,Small Pack,Artistic Insta-Plaque,Office Furnishings,23.5635,2,East & South,East,18469,34.15,2013-04-10,Regular Air,3.73,New York,15.68
0.071696147,Syracuse,55,Marvin Hawley,Consumer,0.04,1,2013-04-10,88081,Low,13210,0.68,Furniture,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,54.59805,11,East & South,East,18470,761.52,2013-04-14,Express Air,69,New York,71.37
0.266868797,Tonawanda,56,Randall Montgomery,Consumer,0.06,1,2010-10-20,88075,Medium,14150,0.38,Office Supplies,Small Box,Durable Pressboard Binders,Binders and Binder Accessories,19.6282,20,East & South,East,20697,73.55,2010-10-21,Regular Air,1.49,New York,3.8
-0.055880960,Tonawanda,56,Randall Montgomery,Consumer,0.06,1,2010-10-20,88075,Medium,14150,0.56,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,-1.6524,17,East & South,East,20698,29.57,2010-10-21,Regular Air,0.7,New York,1.76
-0.072499088,Tonawanda,56,Randall Montgomery,Consumer,0.04,1,2011-10-20,88077,Low,14150,0.36,Office Supplies,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",Paper,-7.9488,23,East & South,East,19970,109.64,2011-10-27,Regular Air,3.01,New York,4.76
0.684651839,Tonawanda,56,Randall Montgomery,Consumer,0.01,1,2013-01-11,88079,High,14150,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,47.0972,11,East & South,East,24218,68.79,2013-01-13,Express Air,1.2,New York,5.84
-5.155337079,Tonawanda,56,Randall Montgomery,Consumer,0.1,1,2013-02-08,88080,Not Specified,14150,0.38,Office Supplies,Small Box,Storex Dura Pro™ Binders,Binders and Binder Accessories,-211.0595,7,East & South,East,23305,40.94,2013-02-09,Regular Air,9.92,New York,5.94
0.597528688,Tonawanda,56,Randall Montgomery,Consumer,0.1,1,2013-02-08,88080,Not Specified,14150,0.55,Technology,Small Box,6190,Telephones and Communication,186.417,6,East & South,East,23306,311.98,2013-02-09,Regular Air,2.5,New York,65.99
0.69,Tonawanda,56,Randall Montgomery,Consumer,0.1,1,2013-12-27,88082,Low,14150,0.37,Office Supplies,Small Box,GBC DocuBind 300 Electric Binding Machine,Binders and Binder Accessories,5291.4651,15,East & South,East,22008,7668.79,2013-12-30,Regular Air,19.99,New York,525.98
0.606015339,Tonawanda,56,Randall Montgomery,Consumer,0.1,1,2013-12-27,88082,Low,14150,0.58,Technology,Small Box,5185,Telephones and Communication,1176.724224,21,East & South,East,22009,1941.74,2013-12-29,Regular Air,8.99,New York,115.99
-1.192513263,Troy,57,Kimberly Epstein,Consumer,0.06,1,2012-01-21,88078,Medium,12180,0.58,Office Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,-143.8648,10,East & South,East,26008,120.64,2012-01-23,Regular Air,7.95,New York,11.66
-1.873351435,Port Arthur,59,Rose Lassiter,Small Business,0.08,1,2013-02-23,87413,Critical,77642,0.36,Office Supplies,Small Box,Xerox 1930,Paper,-96.59,8,Central,Central,19277,51.56,2013-02-25,Express Air,6.81,Texas,6.48
0.044663573,Port Arthur,59,Rose Lassiter,Small Business,0.02,1,2013-02-23,87413,Critical,77642,0.59,Office Supplies,Wrap Bag,Newell 339,Pens & Art Supplies,0.77,6,Central,Central,19278,17.24,2013-02-25,Regular Air,0.97,Texas,2.78
-3.449199034,Port Arthur,59,Rose Lassiter,Corporate,0,1,2013-03-14,87416,Critical,77642,0.59,Office Supplies,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,-157.18,11,Central,Central,18289,45.57,2013-03-15,Regular Air,5.13,Texas,3.95
-0.308413455,Port Arthur,59,Rose Lassiter,Corporate,0.09,1,2013-04-03,87417,Not Specified,77642,0.59,Furniture,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,Chairs & Chairmats,-231.6,5,Central,Central,19903,750.94,2013-04-04,Delivery Truck,57.2,Texas,150.98
-2.838843813,Port Arthur,59,Rose Lassiter,Corporate,0.02,1,2013-04-03,87417,Not Specified,77642,0.8,Office Supplies,Large Box,"Eldon Base for stackable storage shelf, platinum",Storage & Organization,-1119.64,10,Central,Central,19904,394.4,2013-04-04,Regular Air,35,Texas,38.94
-0.371272616,Richardson,60,Sheila Warren,Small Business,0.08,1,2012-06-10,87410,Medium,75080,0.37,Office Supplies,Small Box,Avery® Durable Slant Ring Binders With Label Holder,Binders and Binder Accessories,-24.2144,16,Central,Central,20292,65.22,2012-06-12,Regular Air,2.99,Texas,4.18
0.420380818,Richardson,60,Sheila Warren,Small Business,0.03,1,2012-06-10,87410,Medium,75080,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,23.844,20,Central,Central,20293,56.72,2012-06-12,Regular Air,0.7,Texas,2.88
-0.922489189,Richardson,60,Sheila Warren,Corporate,0.08,1,2013-07-21,87420,High,75080,0.66,Furniture,Jumbo Drum,"Global Leather Task Chair, Black",Chairs & Chairmats,-180.46656,2,Central,Central,20427,195.63,2013-07-21,Delivery Truck,42,Texas,89.99
0.080819599,Rosenberg,61,Charlotte Stanton,Small Business,0.05,1,2011-11-18,87409,Medium,77471,0.6,Furniture,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Bookcases,185.266,28,Central,Central,22867,2292.34,2011-11-18,Delivery Truck,55.81,Texas,81.94
0.614453621,Rosenberg,61,Charlotte Stanton,Corporate,0.03,1,2012-10-07,87411,Low,77471,0.35,Office Supplies,Wrap Bag,Staples Bulk Pack Metal Binder Clips,Rubber Bands,77.372,20,Central,Central,21091,125.92,2012-10-16,Regular Air,1.82,Texas,6.08
0.69,Rosenberg,61,Charlotte Stanton,Small Business,0.1,1,2013-02-13,87412,Not Specified,77471,0.43,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,25.116,4,Central,Central,22811,36.4,2013-02-16,Regular Air,1.09,Texas,9.93
0.69,Rosenberg,61,Charlotte Stanton,Small Business,0.04,1,2013-03-02,87414,High,77471,0.38,Office Supplies,Small Box,Xerox 191,Paper,67.8477,5,Central,Central,21820,98.33,2013-03-03,Regular Air,5.86,Texas,19.98
0.520571703,Rosenberg,61,Charlotte Stanton,Corporate,0,1,2013-11-11,87422,High,77471,0.43,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,173.66272,15,Central,Central,22423,333.6,2013-11-14,Regular Air,1.99,Texas,22.24
0.645893996,Rosenberg,61,Charlotte Stanton,Corporate,0,1,2013-11-11,87422,High,77471,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,433.22048,22,Central,Central,22424,670.73,2013-11-12,Regular Air,1.99,Texas,29.89
0.093654267,Round Rock,62,Pam Gilbert,Corporate,0.02,1,2010-11-09,87407,High,78664,0.36,Office Supplies,Small Box,Xerox 193,Paper,2.14,3,Central,Central,22890,22.85,2010-11-11,Regular Air,5.15,Texas,5.98
0.69,Round Rock,62,Pam Gilbert,Corporate,0.04,1,2010-12-12,87408,High,78664,0.38,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Paper,349.4091,17,Central,Central,25354,506.39,2010-12-14,Regular Air,4.86,Texas,29.14
-0.476923077,Round Rock,62,Pam Gilbert,Corporate,0.09,1,2013-03-07,87415,Low,78664,0.56,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,-8.37,3,Central,Central,25387,17.55,2013-03-12,Regular Air,2.27,Texas,5.85
-0.236334970,Round Rock,62,Pam Gilbert,Corporate,0.02,1,2013-12-12,87423,High,78664,0.83,Office Supplies,Small Box,"Iris® 3-Drawer Stacking Bin, Black",Storage & Organization,-103.96848,20,Central,Central,25355,439.92,2013-12-14,Regular Air,11.52,Texas,20.89
0.468279544,Rowlett,63,Gene Diaz,Corporate,0.07,1,2013-03-07,87415,Low,75088,0.59,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,97.36,3,Central,Central,25388,207.91,2013-03-16,Regular Air,3.5,Texas,70.97
0.69,Rowlett,63,Gene Diaz,Corporate,0.02,1,2013-05-02,87418,Low,75088,0.57,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,691.3179,16,Central,Central,25592,1001.91,2013-05-09,Express Air,3.99,Texas,59.98
0.654631876,Rowlett,63,Gene Diaz,Corporate,0.06,1,2013-05-02,87418,Low,75088,0.57,Technology,Small Box,3390,Telephones and Communication,458.622,13,Central,Central,25593,700.58,2013-05-07,Regular Air,5.31,Texas,65.99
-0.640601504,Rowlett,63,Gene Diaz,Corporate,0.1,1,2013-06-07,87419,Low,75088,0.43,Furniture,Wrap Bag,Document Clip Frames,Office Furnishings,-5.112,1,Central,Central,26231,7.98,2013-06-11,Regular Air,0.96,Texas,8.34
0.69,Rowlett,63,Gene Diaz,Corporate,0.04,1,2013-06-07,87419,Low,75088,0.37,Technology,Medium Box,Canon MP100DHII Printing Calculator,Office Machines,499.6497,5,Central,Central,26232,724.13,2013-06-14,Regular Air,13.99,Texas,140.99
-9.382275,Salem,64,Lynn Morrow,Small Business,0,1,2010-03-02,87406,Not Specified,24153,0.38,Office Supplies,Small Box,Avery 501,Labels,-37.5291,1,East & South,South,21017,4,2010-03-04,Regular Air,0.5,Virginia,3.69
0.172075280,Salem,64,Lynn Morrow,Small Business,0.02,1,2010-03-02,87406,Not Specified,24153,0.59,Technology,Small Box,5165,Telephones and Communication,101.49,4,East & South,South,21019,589.8,2010-03-02,Express Air,4.99,Virginia,175.99
-0.023085187,Salem,64,Lynn Morrow,Small Business,0.03,1,2013-03-02,87414,Not Specified,24153,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,-10.6582,5,East & South,South,21018,461.69,2013-03-04,Regular Air,39.61,Virginia,92.23
-0.206029224,Salem,64,Lynn Morrow,Corporate,0.05,1,2013-08-26,87421,High,24153,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-218.9761,23,East & South,South,20899,1062.84,2013-08-28,Regular Air,5,Virginia,55.99
0.547794065,Mountain View,65,Jenny Sanchez,Corporate,0.01,1,2012-05-02,87948,Critical,94043,0.6,Technology,Small Box,iDEN i550,Telephones and Communication,1312.038,13,West,West,18441,2395.13,2012-05-03,Regular Air,19.99,California,205.99
0.69,Murrieta,66,Arlene Rouse,Corporate,0.09,1,2012-05-02,87948,Critical,92563,0.39,Office Supplies,Small Box,Multimedia Mailers,Envelopes,1451.9394,14,West,West,18442,2104.26,2012-05-04,Regular Air,19.99,California,162.93
0.69,Murrieta,66,Arlene Rouse,Corporate,0.06,1,2013-06-12,87951,Not Specified,92563,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,95.3787,15,West,West,21667,138.23,2013-06-13,Regular Air,2.15,California,9.11
0.69,Napa,67,Ellen McCormick,Corporate,0.05,1,2010-01-02,87946,Low,94559,0.59,Office Supplies,Small Box,"Dual Level, Single-Width Filing Carts",Storage & Organization,845.664,8,West,West,23274,1225.6,2010-01-09,Regular Air,7.07,California,155.06
-0.772893437,Napa,67,Ellen McCormick,Corporate,0,1,2013-01-02,87949,Low,94559,0.56,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Chairs & Chairmats,-239.4192,1,West,West,23272,309.77,2013-01-02,Delivery Truck,48.8,California,291.73
-1.142453203,Napa,67,Ellen McCormick,Corporate,0.07,1,2013-01-02,87949,Low,94559,0.69,Furniture,Jumbo Drum,Hon Valutask™ Swivel Chairs,Chairs & Chairmats,-1301.814,12,West,West,23273,1139.49,2013-01-04,Delivery Truck,45,California,100.98
